Plate,Well,Line,Day,Analyze,Algorithm,Single_Electrode_Bursts,Min_Surprise,Threshold_Factor,Min_IBI,Min_Electrodes,Burst_Inclusion,Min_Number_Spikes,Max_ISI
35,B2,R841X-C DHPG,26,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,B2,R841X-C DHPG,31,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
35,B2,R841X-C DHPG,34,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,B2,R841X-C DHPG,38,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,B2,R841X-C DHPG,42,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,B2,R841X-C DHPG,47,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,B3,R841X,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,B3,R841X,19,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,B3,R841X,22,YES,Envelope-t4,Poisson Surprise,3,4,100,25,75,NA,NA
35,B3,R841X,26,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,B3,R841X,31,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,B3,R841X,34,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
35,B3,R841X,38,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,B3,R841X,42,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
35,B3,R841X,47,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,B4,R841X DHPG,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,B4,R841X DHPG,19,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,B4,R841X DHPG,22,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,B4,R841X DHPG,26,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,B4,R841X DHPG,31,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,B4,R841X DHPG,34,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
35,B4,R841X DHPG,38,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
35,B4,R841X DHPG,42,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,B4,R841X DHPG,47,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
35,C1,R841X-C,16,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,C1,R841X-C,19,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,C1,R841X-C,22,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,C1,R841X-C,26,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,C1,R841X-C,31,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,C1,R841X-C,34,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,C1,R841X-C,38,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,C1,R841X-C,42,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,C1,R841X-C,47,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,C2,R841X-C DHPG,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,C2,R841X-C DHPG,19,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,C2,R841X-C DHPG,22,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,C2,R841X-C DHPG,26,YES,Envelope-t4,Poisson Surprise,3,4,100,25,75,NA,NA
35,C2,R841X-C DHPG,31,YES,Envelope-95,Poisson Surprise,3,1.25,100,25,95,NA,NA
35,C2,R841X-C DHPG,34,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
35,C2,R841X-C DHPG,38,YES,Envelope-95,Poisson Surprise,3,1.25,100,25,95,NA,NA
35,C2,R841X-C DHPG,42,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
35,C2,R841X-C DHPG,47,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
35,C3,R841X,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,C3,R841X,19,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,C3,R841X,22,YES,Envelope-t4,Poisson Surprise,3,4,100,25,75,NA,NA
35,C3,R841X,26,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,C3,R841X,31,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,C3,R841X,34,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
35,C3,R841X,38,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
35,C3,R841X,42,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
35,C3,R841X,47,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
35,C4,R841X DHPG,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,C4,R841X DHPG,19,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,C4,R841X DHPG,22,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,C4,R841X DHPG,26,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,C4,R841X DHPG,31,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
35,C4,R841X DHPG,34,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,C4,R841X DHPG,38,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
35,C4,R841X DHPG,42,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
35,C4,R841X DHPG,47,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
36,A1,19-2-2 WT,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A1,19-2-2 WT,20,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A1,19-2-2 WT,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A1,19-2-2 WT,26,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A1,19-2-2 WT,29,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A1,19-2-2 WT,33,YES,Envelope-e20,Poisson Surprise,3,1.25,100,20,75,NA,NA
36,A1,19-2-2 WT,36,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A1,19-2-2 WT,41,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A1,19-2-2 WT,44,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A1,19-2-2 WT,47,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A1,19-2-2 WT,50,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A1,19-2-2 WT,54,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A1,19-2-2 WT,57,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A1,19-2-2 WT,61,YES,Envelope-e15,Poisson Surprise,3,1.25,100,15,75,NA,NA
36,A1,19-2-2 WT,64,YES,Envelope-e15,Poisson Surprise,3,1.25,100,15,75,NA,NA
36,A1,19-2-2 WT,68,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A1,19-2-2 WT,71,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A2,19-2-2 WT,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A2,19-2-2 WT,20,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A2,19-2-2 WT,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A2,19-2-2 WT,26,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A2,19-2-2 WT,29,YES,Envelope-e20,Poisson Surprise,3,1.25,100,20,75,NA,NA
36,A2,19-2-2 WT,33,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A2,19-2-2 WT,36,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A2,19-2-2 WT,41,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A2,19-2-2 WT,44,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A2,19-2-2 WT,47,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A2,19-2-2 WT,50,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A2,19-2-2 WT,54,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A2,19-2-2 WT,57,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A2,19-2-2 WT,61,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A2,19-2-2 WT,64,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A2,19-2-2 WT,68,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A2,19-2-2 WT,71,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A3,19-2-2 KO,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A3,19-2-2 KO,20,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A3,19-2-2 KO,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A3,19-2-2 KO,26,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A3,19-2-2 KO,29,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A3,19-2-2 KO,33,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A3,19-2-2 KO,36,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A3,19-2-2 KO,41,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A3,19-2-2 KO,44,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A3,19-2-2 KO,47,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A3,19-2-2 KO,50,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A3,19-2-2 KO,54,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A3,19-2-2 KO,57,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A3,19-2-2 KO,61,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A3,19-2-2 KO,64,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A3,19-2-2 KO,68,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A3,19-2-2 KO,71,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A4,19-2-2 KO,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A4,19-2-2 KO,20,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A4,19-2-2 KO,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A4,19-2-2 KO,26,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A4,19-2-2 KO,29,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A4,19-2-2 KO,33,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A4,19-2-2 KO,36,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A4,19-2-2 KO,41,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A4,19-2-2 KO,44,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A4,19-2-2 KO,47,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A4,19-2-2 KO,50,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A4,19-2-2 KO,54,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A4,19-2-2 KO,57,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A4,19-2-2 KO,61,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A4,19-2-2 KO,64,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A4,19-2-2 KO,68,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,A4,19-2-2 KO,71,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B1,19-2-2 WT,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B1,19-2-2 WT,20,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B1,19-2-2 WT,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B1,19-2-2 WT,26,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B1,19-2-2 WT,29,YES,Envelope-e20,Poisson Surprise,3,1.25,100,20,75,NA,NA
36,B1,19-2-2 WT,33,YES,Envelope-e15,Poisson Surprise,3,1.25,100,15,75,NA,NA
36,B1,19-2-2 WT,36,YES,Envelope-e20,Poisson Surprise,3,1.25,100,20,75,NA,NA
36,B1,19-2-2 WT,41,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B1,19-2-2 WT,44,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B1,19-2-2 WT,47,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B1,19-2-2 WT,50,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B1,19-2-2 WT,54,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B1,19-2-2 WT,57,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B1,19-2-2 WT,61,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B1,19-2-2 WT,64,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B1,19-2-2 WT,68,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B1,19-2-2 WT,71,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B2,19-2-2 WT,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B2,19-2-2 WT,20,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B2,19-2-2 WT,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B2,19-2-2 WT,26,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B2,19-2-2 WT,29,YES,Envelope-e20,Poisson Surprise,3,1.25,100,20,75,NA,NA
36,B2,19-2-2 WT,33,YES,Envelope-e15,Poisson Surprise,3,1.25,100,15,75,NA,NA
36,B2,19-2-2 WT,36,YES,Envelope-e20,Poisson Surprise,3,1.25,100,20,75,NA,NA
36,B2,19-2-2 WT,41,YES,Envelope-e20,Poisson Surprise,3,1.25,100,20,75,NA,NA
36,B2,19-2-2 WT,44,YES,Envelope-e20,Poisson Surprise,3,1.25,100,20,75,NA,NA
36,B2,19-2-2 WT,47,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B2,19-2-2 WT,50,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B2,19-2-2 WT,54,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B2,19-2-2 WT,57,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B2,19-2-2 WT,61,YES,Envelope-e20,Poisson Surprise,3,1.25,100,20,75,NA,NA
36,B2,19-2-2 WT,64,YES,Envelope-e20,Poisson Surprise,3,1.25,100,20,75,NA,NA
36,B2,19-2-2 WT,68,YES,Envelope-e20,Poisson Surprise,3,1.25,100,20,75,NA,NA
36,B2,19-2-2 WT,71,YES,Envelope-e15,Poisson Surprise,3,1.25,100,15,75,NA,NA
36,B3,19-2-2 KO,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B3,19-2-2 KO,20,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B3,19-2-2 KO,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B3,19-2-2 KO,26,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B3,19-2-2 KO,29,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B3,19-2-2 KO,33,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B3,19-2-2 KO,36,YES,Envelope-e20,Poisson Surprise,3,1.25,100,20,75,NA,NA
36,B3,19-2-2 KO,41,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B3,19-2-2 KO,44,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B3,19-2-2 KO,47,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B3,19-2-2 KO,50,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B3,19-2-2 KO,54,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B3,19-2-2 KO,57,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B3,19-2-2 KO,61,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B3,19-2-2 KO,64,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B3,19-2-2 KO,68,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B3,19-2-2 KO,71,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B4,19-2-2 KO,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B4,19-2-2 KO,20,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B4,19-2-2 KO,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B4,19-2-2 KO,26,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
36,B4,19-2-2 KO,29,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B4,19-2-2 KO,33,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B4,19-2-2 KO,36,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B4,19-2-2 KO,41,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B4,19-2-2 KO,44,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B4,19-2-2 KO,47,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B4,19-2-2 KO,50,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B4,19-2-2 KO,54,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B4,19-2-2 KO,57,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B4,19-2-2 KO,61,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B4,19-2-2 KO,64,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B4,19-2-2 KO,68,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,B4,19-2-2 KO,71,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C1,19-2-2 WT,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C1,19-2-2 WT,20,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C1,19-2-2 WT,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C1,19-2-2 WT,26,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C1,19-2-2 WT,29,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C1,19-2-2 WT,33,YES,Envelope-e20,Poisson Surprise,3,1.25,100,20,75,NA,NA
36,C1,19-2-2 WT,36,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C1,19-2-2 WT,41,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C1,19-2-2 WT,44,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C1,19-2-2 WT,47,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C1,19-2-2 WT,50,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C1,19-2-2 WT,54,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C1,19-2-2 WT,57,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C1,19-2-2 WT,61,YES,Envelope-e20,Poisson Surprise,3,1.25,100,20,75,NA,NA
36,C1,19-2-2 WT,64,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C1,19-2-2 WT,68,YES,Envelope-e20,Poisson Surprise,3,1.25,100,20,75,NA,NA
36,C1,19-2-2 WT,71,YES,Envelope-e15,Poisson Surprise,3,1.25,100,15,75,NA,NA
36,C2,19-2-2 WT,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C2,19-2-2 WT,20,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C2,19-2-2 WT,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C2,19-2-2 WT,26,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C2,19-2-2 WT,29,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C2,19-2-2 WT,33,YES,Envelope-e15,Poisson Surprise,3,1.25,100,15,75,NA,NA
36,C2,19-2-2 WT,36,YES,Envelope-e20,Poisson Surprise,3,1.25,100,20,75,NA,NA
36,C2,19-2-2 WT,41,YES,Envelope-e20,Poisson Surprise,3,1.25,100,20,75,NA,NA
36,C2,19-2-2 WT,44,YES,Envelope-e15,Poisson Surprise,3,1.25,100,15,75,NA,NA
36,C2,19-2-2 WT,47,YES,Envelope-e15,Poisson Surprise,3,1.25,100,15,75,NA,NA
36,C2,19-2-2 WT,50,YES,Envelope-e15,Poisson Surprise,3,1.25,100,15,75,NA,NA
36,C2,19-2-2 WT,54,YES,Envelope-e15,Poisson Surprise,3,1.25,100,15,75,NA,NA
36,C2,19-2-2 WT,57,YES,Envelope-e15,Poisson Surprise,3,1.25,100,15,75,NA,NA
36,C2,19-2-2 WT,61,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C2,19-2-2 WT,64,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C2,19-2-2 WT,68,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C2,19-2-2 WT,71,NO,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C3,19-2-2 KO,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C3,19-2-2 KO,20,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C3,19-2-2 KO,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C3,19-2-2 KO,26,YES,Adaptive,Poisson Surprise,3,NA,NA,25,NA,50,auto
36,C3,19-2-2 KO,29,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C3,19-2-2 KO,33,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C3,19-2-2 KO,36,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C3,19-2-2 KO,41,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C3,19-2-2 KO,44,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C3,19-2-2 KO,47,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C3,19-2-2 KO,50,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C3,19-2-2 KO,54,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C3,19-2-2 KO,57,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C3,19-2-2 KO,61,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C3,19-2-2 KO,64,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C3,19-2-2 KO,68,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C3,19-2-2 KO,71,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C4,19-2-2 KO,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C4,19-2-2 KO,20,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C4,19-2-2 KO,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C4,19-2-2 KO,26,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C4,19-2-2 KO,29,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C4,19-2-2 KO,33,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C4,19-2-2 KO,36,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C4,19-2-2 KO,41,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C4,19-2-2 KO,44,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C4,19-2-2 KO,47,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C4,19-2-2 KO,50,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C4,19-2-2 KO,54,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C4,19-2-2 KO,57,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C4,19-2-2 KO,61,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C4,19-2-2 KO,64,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C4,19-2-2 KO,68,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
36,C4,19-2-2 KO,71,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
37,A1,R841X-C,16,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
37,A1,R841X-C,20,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
37,A1,R841X-C,23,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
37,A1,R841X-C,26,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
37,A1,R841X-C,29,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
37,A1,R841X-C,33,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
37,A1,R841X-C,36,YES,Envelope,Poisson Surprise,3,1.25,100,25,75,NA,NA
37,A1,R841X-C,41,YES,Envelope-90,Poisson Surprise,3,1.25,100,25,90,NA,NA
