"","Plate","Week","Line","Mean.Firing.Rate.Hz","ISI.Coefficient.of.Variation.Avg","Network.ISI.Coefficient.of.Variation","Weighted.Mean.Firing.Rate.Hz","Burst.Duration.Avg.sec","Burst.Duration.Std.sec","Number.of.Spikes.per.Burst.Avg","Number.of.Spikes.per.Burst.Std","Mean.ISI.within.Burst.Avg.sec","Mean.ISI.within.Burst.Std.sec","Median.ISI.within.Burst.Avg.sec","Inter.Burst.Interval.Avg.sec","Inter.Burst.Interval.Std.sec","Burst.Frequency.Avg.Hz","Burst.Frequency.Std.Hz","Normalized.Duration.IQR.Avg","IBI.Coefficient.of.Variation.Avg","Burst.Percentage.Avg","Network.Burst.Frequency","Network.Burst.Duration.Avg.sec","Network.Burst.Duration.Std.sec","Number.of.Spikes.per.Network.Burst.Avg","Number.of.Spikes.per.Network.Burst.Std","Mean.ISI.within.Network.Burst.Avg.sec","Mean.ISI.within.Network.Burst.Std.sec","Median.ISI.within.Network.Burst.Avg.sec","ISI.CoV.within.Network.Burst.Avg","Network.Burst.Percentage","Network.IBI.Coefficient.of.Variation","Network.Normalized.Duration.IQR","Area.Under.Normalized.Cross.Correlation","Full.Width.at.Half.Height.of.Normalized.Cross.Correlation","Synchrony.Index","Kreuz.SPIKE.Distance","Burst.Peak.Max.Spikes.per.sec","Time.to.Burst.Peak.ms"
"2192",48,10,"R841X-C DHPG",2.572969,2.857407,4.038684,3.163077,0.111182,0.048616,13.660684,8.337128,0.011402,0.003744,0.009094,7.719192,5.271295,0.149388,0.064239,0.525873,0.414263,60.659787,0.15,1.53909,0.371856,973.133333,107.273355,0.001565,0.000241,0.000205,4.139132,88.643955,0.204214,0.501475,0.411743,35,0.590039,0.646197,6777.777778,466.5
"2193",48,2,"R841X",0.009583,1.673938,1.404091,0.121667,0.212128,NA,4.6,NA,0.057071,NA,0.050544,62.5086,0,0.016667,NA,0.262317,0.846929,3.571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001569,1,0.013894,0.03229,NA,NA
"2194",48,3,"R841X",0.269688,1.220512,1.03468,0.938704,2.961684,5.148993,11.981541,21.153228,0.279908,0.468967,0.14639,44.686586,32.614251,0.020833,0.023046,0.90471,1.015893,9.328177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002471,157,0.009923,0.171322,NA,NA
"2195",48,3,"R841X",0.334427,1.30863,1.231401,1.046667,2.397167,3.592802,7.700502,4.155155,0.277041,0.295881,0.208469,29.700602,30.541636,0.052745,0.070121,1.105621,0.811226,11.202408,0.003333,2.73976,NA,149,NA,0.018512,NA,0.01016,1.259914,2.320511,NA,NA,0.004534,23,0.013823,0.210311,1000,20.5
"2196",48,3,"R841X",0.70125,1.614312,1.646597,1.642716,1.869547,4.175522,10.061048,9.047372,0.274524,0.54962,0.254815,19.167992,19.372666,0.06641,0.063518,0.622479,0.67358,22.231414,0.07,1.206282,0.142497,282.285714,24.645776,0.004311,0.000574,0.001741,2.048211,44.02852,0.516143,0.191629,0.025384,154,0.079086,0.328677,857.142857,491.5
"2197",48,4,"R841X",0.922188,1.947081,2.108293,1.633333,0.572223,1.382296,15.906749,14.361101,0.083273,0.235917,0.092086,30.136701,26.099653,0.045048,0.023367,0.388271,0.652012,36.084741,0.056667,1.263544,0.419337,632.352941,51.317567,0.001985,0.000493,0.000569,2.877515,60.713882,0.536963,0.078116,0.096675,65,0.231413,0.398082,1823.529412,498.5
"2198",48,4,"R841X",1.990625,2.339482,2.705331,3.094959,0.308188,0.296258,19.583682,19.878366,0.035796,0.045281,0.030062,19.4142,27.969317,0.089829,0.059417,0.418393,0.625059,42.665887,0.12,0.962991,0.053212,798.194444,44.414167,0.001211,8.4e-05,0.000363,3.827219,75.18315,0.512747,0.041653,0.129653,66,0.30077,0.502086,3750,440.5
"2199",48,4,"R841X",3.132135,2.881285,2.693882,3.57744,0.30888,0.219371,28.378069,29.692061,0.029611,0.04911,0.021185,22.048924,35.99571,0.077963,0.038556,0.293546,0.552937,63.971495,0.086667,1.0748,0.039976,1673.538462,81.639809,0.000644,2.8e-05,0.000163,4.252138,72.35479,0.497572,0.037017,0.245341,48,0.516629,0.653807,8115.384615,446.5
"2200",48,5,"R841X",5.61526,3.454787,3.581624,5.890055,0.274883,0.09609,39.552074,36.639197,0.016987,0.014525,0.013613,13.191785,17.791902,0.110847,0.033222,0.341733,0.414309,73.976855,0.126667,1.115486,0.047272,2436.473684,74.739091,0.000458,2.4e-05,0.000111,5.627406,85.876471,0.350887,0.035502,0.372919,37,0.617997,0.738608,10894.736842,468.5
"2201",48,6,"R841X",11.564948,5.02293,4.634888,11.564948,0.328645,0.078395,63.97721,42.358437,0.010907,0.016783,0.008753,8.179661,14.091311,0.148542,0.032982,0.193284,0.309257,86.492772,0.156667,1.128841,0.030425,4287.87234,112.68803,0.000264,1e-05,8e-05,6.512805,90.760064,0.28174,0.035391,0.580382,32,0.818894,0.765364,18382.978723,444.5
"2202",48,7,"R841X",18.023073,5.560746,4.979069,18.023073,0.298772,0.044809,72.9563,29.729592,0.00528,0.003833,0.004112,4.578981,0.490723,0.218333,0.013333,0.108194,0.193677,90.835339,0.22,1.045291,0.024265,4883.121212,114.550159,0.000214,6e-06,8e-05,6.773181,93.134668,0.185505,0.019044,0.7298,27,0.91799,0.759486,22045.454545,428.5
"2203",48,7,"R841X",13.212188,5.852564,4.107427,13.212187,0.358957,0.052831,81.940102,36.184251,0.005792,0.003556,0.004385,7.160049,0.059365,0.140052,0.00111,0.104679,0.229552,90.883524,0.14,1.152945,0.014678,5449.142857,169.209146,0.000212,6e-06,8e-05,6.453449,90.219731,0.224085,0.008678,0.704613,26,0.905538,0.75581,22214.285714,440.5
"2204",48,8,"R841X",5.673646,4.013581,9.11565,5.673646,0.211966,0.085022,29.392132,24.717142,0.01292,0.009874,0.010224,9.901807,18.703464,0.170111,0.053664,0.501388,0.292503,78.111022,0.193333,0.846346,0.107245,1829.344828,80.814614,0.000464,6.1e-05,0.00011,8.410738,97.400261,0.217221,0.204541,0.558423,28,0.699278,0.880412,9568.965517,420.5
"2205",48,8,"R841X",5.212813,4.507789,5.622507,5.295556,0.257409,0.099751,36.912902,29.811203,0.012387,0.008705,0.009315,9.710189,6.4022,0.116561,0.032073,0.450577,0.407856,84.823851,0.13,1.046459,0.06793,2394.153846,110.214274,0.000438,3.5e-05,8e-05,7.983279,93.291769,0.355695,0.0665,0.570478,25,0.743715,0.82071,13487.179487,440.5
"2206",48,8,"R841X",4.571198,3.981266,5.041897,4.642857,0.21406,0.094398,30.704356,26.334142,0.011993,0.006683,0.00888,10.578921,9.62707,0.117884,0.034632,0.552874,0.409836,80.23781,0.133333,0.973544,0.09224,2009.65,142.336645,0.000485,4.1e-05,8.4e-05,7.753208,91.590233,0.343191,0.102604,0.566685,24,0.712574,0.825288,11000,450.5
"2207",48,9,"R841X",0.649115,2.108103,8.0927,1.322366,0.086211,0.059463,11.404682,12.420627,0.011773,0.005235,0.00907,14.689747,14.317464,0.089028,0.057647,0.741679,0.512255,29.218262,0.15,0.415687,0.135943,265.311111,13.081601,0.001566,0.00048,0.000438,5.003097,95.795555,0.270286,0.433577,0.233589,19,0.30816,0.474397,1111.111111,89.5
"2208",48,10,"R841X",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA
"2209",48,2,"R841X-C",0.025573,1.08208,1.161854,0.198889,4.42664,4.704089,5.25,1.892969,0.915614,1.031977,0.62951,NA,NA,0.003333,0,NA,NA,4.973166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000855,72,0.00178,0.115991,NA,NA
"2210",48,3,"R841X-C",1.107656,1.280744,1.066964,2.206042,0.808766,1.184246,6.657466,2.96236,0.122924,0.138658,0.085196,30.88659,34.632804,0.08321,0.115335,0.819062,0.787387,15.819977,0.036667,0.451753,0.107767,61.090909,13.148799,0.007512,0.000546,0.005738,0.904334,3.159825,0.885928,0.471141,0.005191,16,NA,NA,545.454545,162.5
"2211",48,3,"R841X-C",1.228646,1.729132,1.273387,2.374242,3.540656,7.125388,8.78895,4.301215,0.399897,0.873222,0.363503,15.137953,14.397809,0.113103,0.120373,1.006306,0.863195,24.269992,0.163333,1.529894,0.297046,206.755102,34.873898,0.007507,0.001185,0.004758,1.142331,42.946164,0.464543,0.258664,0.007736,8,0.033343,0.367154,326.530612,467.5
"2212",48,3,"R841X-C",1.437031,1.556824,1.45133,2.616286,0.620311,0.782056,8.263497,4.478939,0.094318,0.069703,0.082531,29.246406,50.422675,0.115882,0.118444,0.827611,0.705787,26.096811,0.15,1.488891,0.200606,319.066667,43.326666,0.004713,0.000543,0.00271,1.29369,52.038708,0.448623,0.146762,0.017889,165,0.066315,0.391944,444.444444,453.5
"2213",48,4,"R841X-C",1.307813,1.814858,1.943522,1.940388,0.498442,0.427817,8.58459,5.493039,0.103356,0.152698,0.073315,17.68289,20.617322,0.109829,0.098206,0.666258,0.69825,37.923749,0.13,1.460679,0.212121,382.564103,58.76035,0.003871,0.000547,0.001874,1.531838,59.418558,0.584931,0.165446,0.030711,160,0.113158,0.440278,538.461538,458.5
"2214",48,4,"R841X-C",1.461771,2.179824,2.024466,2.218571,0.42269,0.179819,11.219359,7.605526,0.063665,0.061482,0.057739,16.931259,31.832319,0.119316,0.094607,0.629386,0.672684,42.032275,0.11,1.406056,0.172675,517.727273,117.562556,0.002828,0.000574,0.00129,1.712698,60.874368,0.675714,0.101129,0.047584,127,0.144796,0.488088,818.181818,427.5
"2215",48,4,"R841X-C",2.117448,2.783677,2.528027,3.068485,0.837022,2.120218,18.698936,13.18686,0.125526,0.441901,0.136053,12.362149,10.235086,0.10093,0.059984,0.551085,0.825481,49.06378,0.103333,1.887192,0.269608,963.483871,281.623137,0.002116,0.000629,0.000717,2.164797,73.466978,0.832053,0.231609,0.08803,119,0.248602,0.539144,677.419355,486.5
"2216",48,5,"R841X-C",2.619375,3.19969,2.434362,3.414218,0.44239,0.178474,20.332,15.018998,0.044056,0.041855,0.034407,23.156142,34.859673,0.093125,0.05995,0.570754,1.155239,49.929088,0.103333,2.106021,0.40765,1185.709677,456.119004,0.001925,0.000487,0.000601,2.103143,73.087171,1.268858,0.19202,0.126487,81,0.321403,0.602844,1483.870968,490.5
"2217",48,6,"R841X-C",4.42375,3.629508,3.482604,4.879655,0.334209,0.139428,24.726453,19.284521,0.02927,0.026515,0.024757,14.424293,19.579812,0.123046,0.063713,0.528098,0.899451,66.238509,0.15,1.471479,0.215828,1648.355556,597.126763,0.00095,0.000163,0.000268,2.845707,87.331638,0.948018,0.187778,0.235537,76,0.54284,0.652739,5800,491.5
"2218",48,7,"R841X-C",4.808177,3.724365,5.667401,5.215198,0.255222,0.105266,27.661722,23.110627,0.015908,0.01235,0.012398,8.330833,8.79924,0.149107,0.035988,0.451569,0.356979,71.874825,0.163333,1.323886,0.071819,1783.653061,215.799343,0.000749,5.6e-05,0.000167,3.981434,94.672704,0.289443,0.075092,0.349531,54,0.633233,0.76054,8857.142857,444.5
"2219",48,7,"R841X-C",1.96599,3.480798,3.111296,2.206491,0.253245,0.161339,17.723728,14.614251,0.024626,0.016088,0.019548,14.68956,11.665313,0.076606,0.030392,0.753457,1.11097,64.247937,0.09,1.614361,0.717179,1132.62963,469.074141,0.00143,0.000136,0.00029,3.75917,81.01571,1.158337,0.288504,0.27125,57,0.516886,0.657401,4518.518519,478.5
"2220",48,8,"R841X-C",3.011615,3.003542,5.73596,3.499273,0.208642,0.123949,18.434362,15.607962,0.019116,0.014405,0.015258,11.324153,14.451817,0.139346,0.057019,0.569115,0.439957,60.150907,0.173333,1.252468,0.093168,1056.153846,148.030519,0.0012,0.00011,0.000255,3.843224,94.979506,0.320471,0.080324,0.316405,48,0.503259,0.736698,5288.461538,440.5
"2221",48,8,"R841X-C",1.98849,3.260672,3.524019,2.535733,0.244765,0.305028,15.398073,11.34886,0.021,0.009722,0.016994,12.718833,13.266853,0.11227,0.050515,0.631016,1.135674,52.578257,0.133333,1.450724,0.594508,809.325,313.914849,0.001802,0.000206,0.000341,3.525174,84.792687,1.18577,0.18473,0.296149,49,0.442109,0.672247,4225,496.5
"2222",48,8,"R841X-C",2.018906,3.320064,2.60794,2.526013,0.21623,0.202682,13.788932,9.668696,0.023244,0.023185,0.019363,16.109989,28.860188,0.105578,0.05002,0.733046,1.261348,51.104329,0.126667,1.424592,0.619769,804.578947,345.220621,0.001798,0.00027,0.000337,3.263635,78.874184,1.320333,0.238959,0.299137,48,0.446957,0.672308,4763.157895,492.5
"2223",48,9,"R841X-C",1.889635,2.524078,4.112403,2.27673,0.212531,0.32852,12.73863,10.386289,0.02436,0.030617,0.021261,13.806803,25.057368,0.124792,0.06051,0.59982,0.442073,51.198837,0.17,1.174176,0.08965,649.862745,75.619315,0.001823,0.000155,0.000333,3.823398,91.350845,0.323579,0.112453,0.286726,42,0.412927,0.725016,3901.960784,470.5
"2224",48,10,"R841X-C",1.020781,2.037682,4.647872,1.540714,0.217551,0.561068,9.18394,7.251529,0.027738,0.06056,0.022249,25.554667,54.929604,0.115143,0.079056,0.608825,0.542761,33.870606,0.193333,1.067916,0.136802,311.706897,32.480498,0.003453,0.000416,0.000603,3.417865,92.244502,0.349918,0.153423,0.213665,42,0.273937,0.647175,1775.862069,448.5
"2225",48,2,"R841X-C DHPG",0.02276,1.304738,1.40579,0.43,1.635558,1.403434,5.25,1.952562,0.319361,0.179558,0.081722,44.424189,30.270012,0.016667,0.020276,0.527583,0.856866,2.989706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000758,4,0.008025,0.047214,NA,NA
"2226",48,3,"R841X-C DHPG",0.66401,1.313887,1.075677,2.215439,4.02481,6.144332,7.446576,3.317013,0.552072,0.76899,0.505042,22.509118,18.180552,0.051429,0.072036,1.072431,1.018762,8.64122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002686,1,0.015181,0.189596,NA,NA
"2227",48,3,"R841X-C DHPG",0.451094,1.351711,1.414135,1.900667,1.205644,1.489368,8.274675,4.662303,0.228628,0.278594,0.13308,17.512132,14.570912,0.091333,0.103937,0.810723,0.995775,10.422741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002804,56,0.013853,0.159421,NA,NA
"2228",48,3,"R841X-C DHPG",0.43151,1.150869,1.561823,1.295873,0.499955,0.467351,7.205749,4.43983,0.113711,0.128153,0.106841,54.282854,77.949072,0.091667,0.105728,0.758594,0.634928,5.345054,0.03,1.349324,0.403401,98,15.354153,0.013734,0.002257,0.007671,1.342371,10.645745,0.974791,0.113311,0.007262,1,0.049183,0.359047,444.444444,456.5
"2229",48,4,"R841X-C DHPG",0.359115,1.840382,2.123781,1.177018,0.637212,0.913426,10.172896,6.597424,0.073582,0.045568,0.058996,18.190053,12.547535,0.077949,0.072515,0.947876,0.728293,16.784174,0.086667,1.425502,0.273387,126.807692,17.139473,0.01146,0.002297,0.005803,1.47074,47.817259,0.588798,0.145592,0.010238,101,0.035206,0.299041,346.153846,316.5
"2230",48,4,"R841X-C DHPG",0.700469,1.906098,2.121333,1.641728,0.8703,2.408351,9.095301,7.615272,0.15431,0.401539,0.117329,44.018529,50.212788,0.063205,0.072336,0.697132,0.642981,28.828153,0.09,1.875591,0.416204,297.333333,46.523774,0.006446,0.001507,0.002834,1.816766,59.69217,0.553784,0.319534,0.015086,64,0.083455,0.295677,370.37037,493.5
"2231",48,4,"R841X-C DHPG",1.37276,2.502925,2.288607,2.185417,0.410962,0.137043,13.839819,12.002765,0.06084,0.043832,0.053549,26.309591,28.038928,0.067917,0.060406,0.49488,0.708853,39.943104,0.086667,1.576283,0.142274,656.730769,111.352255,0.002465,0.000437,0.000906,2.34412,64.783549,0.628014,0.102237,0.051669,112,0.1742,0.554712,846.153846,490.5
"2232",48,5,"R841X-C DHPG",1.824844,2.782932,2.385915,2.430069,0.501069,0.657314,17.302798,15.411544,0.053078,0.050746,0.046785,20.783994,20.035886,0.073333,0.0535,0.599895,0.628465,52.342641,0.083333,1.730547,0.19639,998.96,308.118684,0.001878,0.000516,0.000608,2.391728,71.278934,0.624969,0.121863,0.089842,99,0.291243,0.583584,1240,446.5
"2233",48,6,"R841X-C DHPG",3.379896,3.388257,2.553679,3.860119,0.3232,0.158366,22.519607,18.165551,0.026075,0.017753,0.020558,15.533762,27.786676,0.098485,0.052281,0.625187,0.878394,59.702081,0.11,1.696761,0.294998,1527.393939,508.861471,0.001166,0.000182,0.00032,2.629205,77.671279,0.934198,0.281496,0.219846,66,0.474407,0.658678,4515.151515,498.5
"2234",48,7,"R841X-C DHPG",6.726615,3.617351,2.993132,7.174444,0.261695,0.139721,26.568141,19.798479,0.017045,0.016456,0.014101,7.890621,14.732985,0.184138,0.046563,0.45759,0.536391,69.11361,0.196667,1.354264,0.104322,1919.559322,326.386605,0.000716,6.3e-05,0.000169,2.88115,87.691152,0.507481,0.076296,0.320383,56,0.61067,0.737387,9101.694915,468.5
"2235",48,7,"R841X-C DHPG",4.144427,3.358277,2.088929,4.494068,0.337824,0.17195,30.882069,22.759213,0.022443,0.050693,0.020216,12.055336,1.389268,0.079209,0.020626,0.635107,0.483147,64.622072,0.08,1.96366,0.392462,2376.541667,354.823775,0.000829,0.000104,0.000183,2.70357,71.678836,0.417458,0.064363,0.307902,65,0.608091,0.672482,5166.666667,489.5
"2236",48,8,"R841X-C DHPG",7.217656,3.762773,3.726553,7.450108,0.207424,0.088361,26.016964,19.365511,0.012974,0.00915,0.010476,5.632573,5.438574,0.205738,0.040993,0.436338,0.36857,75.118819,0.216667,1.250501,0.065875,1946.969231,229.663066,0.000648,5.3e-05,0.000161,3.30148,91.321917,0.291542,0.048501,0.4364,44,0.698662,0.817502,11492.307692,456.5
"2237",48,8,"R841X-C DHPG",3.849687,3.169086,2.239238,3.973763,0.269282,0.197438,23.068638,16.547486,0.018795,0.013908,0.014549,12.500881,6.805829,0.089016,0.028966,0.64096,0.46276,68.60672,0.083333,2.539862,0.212268,2269.2,150.956948,0.001121,8e-05,0.000237,2.397517,76.75136,0.318429,0.098105,0.36289,55,0.654859,0.717766,7360,496.5
"2238",48,8,"R841X-C DHPG",3.523802,3.025993,2.2909,3.579471,0.270577,0.246558,20.473465,16.299328,0.025822,0.061465,0.021774,12.611879,7.591952,0.08709,0.03017,0.629317,0.476497,68.024263,0.09,2.368228,0.11696,1932.148148,130.678026,0.00123,7.9e-05,0.000252,2.451124,77.106582,0.357506,0.075538,0.364496,52,0.635288,0.753774,7962.962963,498.5
"2239",48,9,"R841X-C DHPG",2.462604,2.337636,2.231845,2.810298,0.255848,0.639023,11.695522,8.911153,0.045375,0.161792,0.034512,15.505331,19.911058,0.105758,0.058761,0.666864,0.50479,52.353946,0.133333,1.952532,0.413935,911.975,111.361847,0.00213,0.000286,0.000391,2.565729,77.151982,0.350834,0.316606,0.277093,48,0.475079,0.710477,3875,496.5
"2240",48,10,"R841X-C DHPG",1.749115,1.942397,2.621573,2.068395,0.148481,0.092807,10.010404,8.841139,0.022868,0.014605,0.019078,17.789023,37.788168,0.111812,0.065004,0.695433,0.525011,44.134412,0.17,1.355048,0.250186,535.686275,56.619958,0.002527,0.000275,0.000479,2.786794,81.350683,0.256199,0.107966,0.234119,44,0.414458,0.685833,3215.686275,475.5
"2241",48,2,"R841X DHPG",0.009427,1.394539,1.264145,0.245,3.43624,4.550826,5.5,2.12132,0.5909,0.732742,0.35288,80.09352,0,0.005,0.002357,NA,NA,2.766788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000113,25,0.001829,0.009932,NA,NA
"2242",48,3,"R841X DHPG",0.240104,1.298754,1.071058,0.868039,3.745195,7.992131,8.198689,6.598907,0.242798,0.416946,0.219219,29.006418,29.125089,0.034722,0.051805,0.413347,0.940528,9.159641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003031,204,0.009172,0.215495,NA,NA
"2243",48,3,"R841X DHPG",0.360625,1.857038,1.498639,1.199825,0.391926,0.328995,6.053425,1.302382,0.081709,0.084776,0.06205,23.482354,34.530294,0.118,0.111752,0.685525,0.952937,21.711832,0.01,1.588827,0.182211,111,17.691806,0.014515,0.000741,0.00812,1.310404,4.809359,0.915526,NA,0.00406,179,0.015455,0.206836,666.666667,342.5
"2244",48,3,"R841X DHPG",0.934115,1.929583,1.794456,2.044253,0.615448,1.412595,10.124607,6.833649,0.08178,0.138479,0.053678,22.805152,50.943699,0.111467,0.095015,0.601625,0.853932,29.355077,0.08,1.324943,0.213553,354.666667,49.212641,0.003784,0.000623,0.001362,2.083936,47.460273,0.875366,0.237749,0.033632,147,0.122982,0.283298,541.666667,482.5
"2245",48,4,"R841X DHPG",2.065677,2.015768,1.938903,3.562162,1.06698,3.919821,18.757084,17.517743,0.142157,0.509371,0.165281,18.531943,27.484829,0.10303,0.073164,0.472106,0.727594,36.580152,0.093333,1.127583,0.116342,807.785714,45.858363,0.001399,0.000127,0.000443,2.623299,57.028315,0.69457,0.035944,0.088212,77,0.256859,0.371688,3071.428571,478.5
"2246",48,4,"R841X DHPG",2.673437,2.390618,2.200791,3.88053,0.939028,3.650841,21.265759,20.251111,0.099686,0.320323,0.089259,18.458124,30.26427,0.088915,0.055443,0.423983,0.7013,44.812917,0.096667,1.47984,0.337379,1196.551724,72.7744,0.001234,0.00024,0.000287,3.0999,67.601792,0.664879,0.264057,0.139714,66,0.318107,0.570628,1517.241379,498.5
"2247",48,4,"R841X DHPG",4.733646,3.146149,2.585289,5.222011,0.255838,0.079786,33.058196,29.532891,0.019795,0.015826,0.01562,15.046744,17.209654,0.100741,0.057712,0.288453,0.601819,63.6592,0.11,1.253712,0.118784,2098,97.188605,0.000598,4.6e-05,0.00016,3.797087,76.176749,0.542945,0.041304,0.282562,47,0.564924,0.644828,6909.090909,499.5
"2248",48,5,"R841X DHPG",8.606354,3.810256,3.041729,9.178778,0.285443,0.086298,50.436277,39.222526,0.012725,0.013032,0.00974,9.342673,11.42838,0.133277,0.025276,0.256336,0.42426,78.26843,0.14,1.155549,0.019978,3218.285714,95.27298,0.000359,1.1e-05,8e-05,4.654854,81.800027,0.387855,0.025981,0.412654,40,0.707623,0.687164,12785.714286,480.5
"2249",48,6,"R841X DHPG",13.138698,4.842473,3.386765,13.138698,0.325348,0.067575,74.462347,43.016918,0.007213,0.006192,0.005564,7.038882,0.900953,0.14254,0.009887,0.153508,0.343921,86.084853,0.143333,1.160346,0.021291,4997.046512,96.611631,0.000232,5e-06,8e-05,5.09045,85.178167,0.328512,0.017196,0.593165,31,0.845969,0.716022,19023.255814,472.5
"2250",48,7,"R841X DHPG",11.397448,4.490113,4.274068,11.765108,0.24558,0.071496,49.275794,31.996816,0.008145,0.00608,0.006279,6.456006,9.077086,0.197849,0.035967,0.220545,0.250469,87.287416,0.206667,1.039483,0.024685,3221.612903,67.748173,0.000323,9e-06,8e-05,5.786217,91.275916,0.211227,0.019209,0.614121,29,0.82787,0.729158,16645.16129,436.5
"2251",48,7,"R841X DHPG",9.369948,4.589366,4.435222,9.518677,0.272475,0.080574,49.993508,35.577102,0.010721,0.010351,0.00851,7.288416,5.465816,0.157634,0.038261,0.279432,0.300133,84.86096,0.17,1.087645,0.028094,3233.980392,119.137986,0.000337,1.3e-05,8e-05,6.27069,91.678849,0.256562,0.018325,0.596613,25,0.777412,0.773202,15764.705882,436.5
"2252",48,8,"R841X DHPG",3.12099,3.162369,5.693652,3.327333,0.188814,0.086747,20.902573,20.006552,0.015437,0.008115,0.011029,11.341308,14.356216,0.121871,0.050686,0.572906,0.343732,69.326207,0.153333,0.971445,0.093557,1223.847826,55.348981,0.000795,7.4e-05,0.00016,6.849055,93.948901,0.212621,0.112998,0.482056,24,0.614499,0.810593,7326.086957,452.5
"2253",48,8,"R841X DHPG",3.046198,3.330737,4.617917,3.195137,0.194147,0.077805,22.688955,21.856833,0.016566,0.012389,0.012986,14.984841,18.960457,0.103889,0.039513,0.576861,0.396137,73.649683,0.126667,0.977488,0.094993,1403.263158,61.452106,0.000699,7.8e-05,0.00016,7.327889,91.172397,0.29388,0.144343,0.498417,25,0.640061,0.827637,7789.473684,468.5
"2254",48,2,"R841X-C",0.032083,1.0391,1.105486,0.29,1.966673,1.231574,6.074074,3.307928,0.445241,0.372991,0.300126,48.94457,34.967554,0.015556,0.01262,0.764266,0.830542,4.369769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001631,4,0.005784,0.045468,NA,NA
"2255",48,3,"R841X-C",0.562344,1.248277,1.146799,1.699683,1.922475,4.024528,7.913556,6.254846,0.256939,0.480001,0.138268,30.754262,64.041458,0.108667,0.10837,0.892146,0.834199,14.140886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004901,178,0.020434,0.155155,NA,NA
"2256",48,3,"R841X-C",0.795729,1.723257,1.544278,2.202609,2.855972,9.867656,8.555229,3.492211,0.251424,0.700701,0.223613,18.909358,34.827201,0.1415,0.107363,0.804599,0.704597,28.76037,0.093333,0.7494,0.119722,133.428571,26.007732,0.00575,0.000753,0.004113,0.968563,24.453462,0.538713,0.160778,0.008483,230,NA,NA,428.571429,96.5
"2257",48,3,"R841X-C",1.038854,1.864289,1.572872,2.536923,0.44082,0.172537,10.402772,6.700647,0.06592,0.04042,0.056191,17.952868,22.534259,0.095333,0.06587,0.741758,0.569799,30.013989,0.106667,1.616015,0.357861,305.4375,41.031017,0.005304,0.000789,0.002722,1.442442,49.002306,0.412813,0.137637,0.017227,159,0.073622,0.300671,468.75,468.5
"2258",48,4,"R841X-C",1.293906,2.146279,1.808908,2.661935,0.54586,0.253618,13.015898,10.779563,0.081518,0.062846,0.069934,23.311622,29.290269,0.078391,0.059466,0.854947,0.633973,35.794072,0.076667,2.182157,0.479359,594.130435,54.67782,0.003675,0.000677,0.001577,1.843144,55.005434,0.416395,0.366039,0.026013,86,0.115871,0.313087,347.826087,357.5
"2259",48,4,"R841X-C",1.555521,2.152462,1.677915,3.104896,0.511125,0.236045,16.199878,13.651305,0.061975,0.052266,0.05392,23.653206,24.407385,0.085591,0.087671,0.701048,0.594448,42.120134,0.056667,2.194245,0.348215,841.941176,65.13109,0.002618,0.000436,0.001002,2.014776,47.924061,0.43624,0.273304,0.030015,122,0.15187,0.305082,411.764706,438.5
